Long,Lat,esrignss_speed,esrignss_direction,esrisnsr_azimuth,esrignss_positionsourcetype,esrignss_receiver,esrignss_h_rms,esrignss_v_rms,esrignss_latitude,esrignss_longitude,esrignss_altitude,esrignss_pdop,esrignss_hdop,esrignss_vdop,esrignss_fixtype,esrignss_correctionage,esrignss_stationid,esrignss_numsats,esrignss_avg_h_rms,esrignss_avg_v_rms,esrignss_avg_positions,esrignss_h_stddev,Stand_ID,DBH,GlobalID,Creator,Editor,ofage,notes1,notes2,CreationDate,EditDate,esrignss_fixdatetime
-151.4315411,59.69908797,3.096000051,337.499995,23.53308105,2,iPhone 13 Pro,3.787913827,4.878650626,59.69908797,-151.4315411,447.3348628,,,,,,,,,,,,5,,{4F49268A-7346-498A-96AC-07FDF60B3DE6},,yutingpu_umich,N,,,2025-08-09T23:27:57,2025-10-28T16:23:09.974,2025-08-09T23:27:50
-151.4315608,59.69908114,0,304.453125,218.7989197,2,iPhone 13 Pro,9.254868562,6.032877269,59.69908114,-151.4315608,447.0707026,,,,,,,,,,,,5,129,{D248DCA0-0F49-4ACB-9A8E-D7881D2FF8A4},,yutingpu_umich,Y,,,2025-08-09T23:29:24,2025-10-28T16:23:09.974,2025-08-09T23:29:14
-151.4315821,59.69906364,0,,283.9546509,2,iPhone 13 Pro,3.535533906,4,59.69906364,-151.4315821,445.4385004,,,,,,,,,,,,5,98,{0E0BB633-F290-46DE-803A-797EFF1EC5CA},,yutingpu_umich,Y,,,2025-08-09T23:30:13,2025-10-28T16:23:09.974,2025-08-09T23:30:02.000
-151.4317219,59.69906703,0,,327.3765564,2,iPhone 13 Pro,4.116728776,6,59.69906703,-151.4317219,439.0431757,,,,,,,,,,,,5,,{AF5EC20A-CCE0-4A81-B999-F164E2180C6C},,yutingpu_umich,N,,,2025-08-09T23:31:18,2025-10-28T16:23:09.974,2025-08-09T23:31:07
-151.4316469,59.69905681,0,,325.6689148,2,iPhone 13 Pro,4.677626529,4.029364438,59.69905681,-151.4316469,441.7853022,,,,,,,,,,,,5,98,{E71E2958-B367-4344-A536-08112773DD24},,yutingpu_umich,Y,,,2025-08-09T23:31:36,2025-10-28T16:23:09.974,2025-08-09T23:31:23
-151.4315958,59.69900627,0.612000006,124.8046875,321.8371582,2,iPhone 13 Pro,3.387969836,4,59.69900627,-151.4315958,439.3949213,,,,,,,,,,,,5,194,{E601A11C-7693-4AE1-9553-016CB2836DB5},,yutingpu_umich,Y,,,2025-08-09T23:33:15,2025-10-28T16:23:09.974,2025-08-09T23:33:05.000
-151.4316048,59.698971,0,,25.40922546,2,iPhone 14 Pro,4.733783352,3.474465897,59.698971,-151.4316048,442.6256641,,,,,,,,,,,,5,277,{10EDEC82-AF6F-464E-89D5-2A0D68AC245B},,yutingpu_umich,Y,,,2025-08-09T23:38:59,2025-10-28T16:23:09.974,2025-08-09T23:38:06.000
-151.4315086,59.69899961,0,,61.55527115,2,iPhone 14 Pro,4.74865153,5.375000842,59.69899961,-151.4315086,440.1678525,,,,,,,,,,,,5,379,{668846A6-B103-4A6F-9564-A198D8227DA5},,yutingpu_umich,Y,,,2025-08-09T23:39:52,2025-10-28T16:23:09.974,2025-08-09T23:39:18
-151.4316496,59.6990206,0,,339.0396118,2,iPhone 14 Pro,4.74865153,3.553603349,59.6990206,-151.4316496,445.4922227,,,,,,,,,,,,5,379,{446CF55F-7F31-4DC7-8DE7-F102D7CBC0A2},,yutingpu_umich,Y,,,2025-08-09T23:40:58,2025-10-28T16:23:09.974,2025-08-09T23:40:27
-151.431531,59.69906952,0,,336.5726929,2,iPhone 14 Pro,4.74865153,3.229685796,59.69906952,-151.431531,446.396957,,,,,,,,,,,,5,272,{F8ED62A0-4EDD-4217-9038-8916D66721CC},,yutingpu_umich,Y,core 5.2,,2025-08-09T23:59:45.000,2025-10-28T16:23:09.974,2025-08-09T23:59:02.000
-151.4134001,59.70313764,0,,76.59819031,2,iPhone 14 Pro,4.74865153,6.824261728,59.70313764,-151.4134001,398.890598,,,,,,,,,,,,4,,{21F8D512-57D1-40FC-B21E-B4CA512DC032},,yutingpu_umich,Y,,,2025-08-09T20:20:32.000,2025-10-28T16:15:23.968,2025-08-09T20:20:23
-151.4133872,59.70314966,0,,73.42500305,2,iPhone 14 Pro,4.74865153,3.490492782,59.70314966,-151.4133872,403.1022748,,,,,,,,,,,,4,,{E324DF53-6CC3-4364-B349-1A9EDECD4E5E},,yutingpu_umich,Y,,,2025-08-09T20:21:23.000,2025-10-28T16:15:23.968,2025-08-09T20:21:06
-151.4133713,59.70315553,0,,144.3301086,2,iPhone 14 Pro,4.74865153,4.413280749,59.70315553,-151.4133713,402.3224779,,,,,,,,,,,,4,,{3E8AC7C0-DD63-4522-A334-0445FDC10F54},,yutingpu_umich,Y,,,2025-08-09T20:23:13,2025-10-28T16:15:23.968,2025-08-09T20:23:02
-151.4133774,59.70314384,0,,168.4929047,2,iPhone 14 Pro,4.74865153,5.597819894,59.70314384,-151.4133774,400.9370409,,,,,,,,,,,,4,,{A251A550-9CCF-4104-8032-09A3F5DB16EB},,yutingpu_umich,Y,,,2025-08-09T20:23:55,2025-10-28T16:15:23.968,2025-08-09T20:23:52
-151.4134184,59.70315433,0.403469016,,333.4315186,2,iPhone 14 Pro,4.74865153,3.240523703,59.70315433,-151.4134184,399.9067197,,,,,,,,,,,,4,,{23B88E14-CA06-4BB7-A6DB-3255A29FCA19},,yutingpu_umich,Y,,,2025-08-09T20:24:24,2025-10-28T16:15:23.968,2025-08-09T20:24:15
-151.4133609,59.70314109,0,,264.5622253,2,iPhone 14 Pro,4.74865153,4.951386401,59.70314108,-151.4133609,398.5271137,,,,,,,,,,,,4,128,{F9980AAD-393D-4B53-9487-A4C45C9FE3A8},,yutingpu_umich,Y,,,2025-08-09T20:26:00.000,2025-10-28T16:15:23.968,2025-08-09T20:25:23
-151.4134062,59.70314193,0.084977222,327.1922318,73.37321472,2,iPhone 14 Pro,4.74865153,5.102419746,59.70314193,-151.4134062,400.4631407,,,,,,,,,,,,4,156,{277A7759-A096-4D5B-BA13-249715F7FD34},,yutingpu_umich,Y,,,2025-08-09T20:26:36,2025-10-28T16:15:23.968,2025-08-09T20:26:07
-151.4133796,59.70316776,0.556543956,,36.10370636,2,iPhone 14 Pro,4.74865153,4.916264138,59.70316776,-151.4133796,400.0388429,,,,,,,,,,,,4,95,{B861694B-3239-400D-A67C-C0A593D4A8D6},,yutingpu_umich,Y,,,2025-08-09T20:27:27,2025-10-28T16:15:23.968,2025-08-09T20:26:58
-151.4133835,59.70318041,0.77847962,136.6710146,106.3583298,2,iPhone 14 Pro,4.748651538,5.071141994,59.70318041,-151.4133835,400.1739122,,,,,,,,,,,,4,216,{BC3D4602-21D8-4B7C-96BF-8B83517C294A},,yutingpu_umich,Y,,,2025-08-09T20:28:14,2025-10-28T16:15:23.968,2025-08-09T20:27:37.000
-151.4134129,59.70312331,0,331.3851114,118.7443924,2,iPhone 14 Pro,4.74865153,4.769384023,59.70312331,-151.4134129,398.4119814,,,,,,,,,,,,4,184,{46025E25-561B-4BE4-A428-5D3A040D49D5},,yutingpu_umich,Y,,,2025-08-09T20:29:12,2025-10-28T16:15:23.968,2025-08-09T20:28:43
-151.4134551,59.70308127,0,257.6702276,178.0493011,2,iPhone 14 Pro,4.74865153,4.612337907,59.70308127,-151.4134551,397.5591832,,,,,,,,,,,,4,,{86B1FAA2-0D30-40F8-AFCF-5A8C969C8E4C},,yutingpu_umich,Y,,,2025-08-09T20:30:01,2025-10-28T16:15:23.968,2025-08-09T20:29:48
-151.4134456,59.70308365,0,284.732908,163.993927,2,iPhone 14 Pro,4.74865153,4.694397199,59.70308365,-151.4134456,398.451977,,,,,,,,,,,,4,,{2E8F3526-620D-43D4-9FC4-D9775FE974F1},,yutingpu_umich,Y,,,2025-08-09T20:30:13,2025-10-28T16:15:23.968,2025-08-09T20:30:06
-151.4134362,59.70309065,0,253.2499388,192.9931946,2,iPhone 14 Pro,4.74865153,4.916004001,59.70309065,-151.4134362,400.4369023,,,,,,,,,,,,4,,{145E4B67-5175-4E6A-B102-4876C17A8F92},,yutingpu_umich,Y,,,2025-08-09T20:30:30,2025-10-28T16:15:23.968,2025-08-09T20:30:21.000
-151.4134483,59.70309768,0,279.62726,117.5973053,2,iPhone 14 Pro,4.74865153,4.546199151,59.70309768,-151.4134483,402.22423,,,,,,,,,,,,4,,{25E16A3E-79DE-4840-863F-AD17BF9A3F54},,yutingpu_umich,Y,,,2025-08-09T20:31:14,2025-10-28T16:15:23.968,2025-08-09T20:30:49
-151.4134454,59.70309927,0,275.3389427,296.3442688,2,iPhone 14 Pro,4.74865153,4.607649318,59.70309927,-151.4134454,400.5302209,,,,,,,,,,,,4,,{3E3142E6-50F2-4641-8BC2-DE99CC88171B},,yutingpu_umich,Y,,,2025-08-09T20:32:12,2025-10-28T16:15:23.968,2025-08-09T20:31:34
-151.413255,59.70307738,0,,267.9334106,2,iPhone 14 Pro,4.760648308,4.493721208,59.70307738,-151.413255,399.388269,,,,,,,,,,,,4,384,{D31302CF-2089-4B86-9355-A4EB223C6A81},,yutingpu_umich,Y,core 4.1,,2025-08-09T20:37:00,2025-10-28T16:15:23.968,2025-08-09T20:36:41
-151.4133045,59.70313418,1.036520873,,195.4002838,2,iPhone 14 Pro,4.74865153,3.003389648,59.70313418,-151.4133045,399.4421219,,,,,,,,,,,,4,363,{0B770F13-2778-4B3E-90DA-209CCA79A684},,yutingpu_umich,Y,Core 4.2,,2025-08-09T20:47:48,2025-10-28T16:15:23.968,2025-08-09T20:47:28
-151.4314622,59.69906531,1.296000051,,219.2613831,2,iPhone 13 Pro,4.74865153,6.684813753,59.69906531,-151.4314622,449.5537349,,,,,,,,,,,,5,329,{ECE4542D-2878-4005-A88E-C1FD7AA0128A},,yutingpu_umich,Y,Core 5.1,,2025-08-09T23:51:48,2025-10-28T16:23:09.974,2025-08-09T23:51:19
-151.4353408,59.70373979,1.165787059,178.5074406,58.45811462,2,iPhone 14 Pro,4.748651547,3.18299034,59.70373979,-151.4353408,403.7005929,,,,,,,,,,,,6,295,{4C1082D7-0132-4B02-875F-DC21A2511201},,yutingpu_umich,Y,,,2025-08-11T02:17:05.000,2025-10-28T16:30:05.523,2025-08-11T02:16:06
-151.4353404,59.70373008,0.161754933,,56.56383514,2,iPhone 14 Pro,4.74865153,6.701081441,59.70373008,-151.4353404,403.3703267,,,,,,,,,,,,6,134,{AD5E45C7-28FE-4599-B469-766F8BD4C879},,yutingpu_umich,Y,,,2025-08-11T02:18:02,2025-10-28T16:30:05.523,2025-08-11T02:17:32
-151.4353549,59.70371368,0.482623584,,14.56430054,2,iPhone 14 Pro,4.74865153,3.262771542,59.70371368,-151.4353549,403.6032739,,,,,,,,,,,,6,,{47DCDD1A-1144-4BB0-AC16-1F0762036726},,yutingpu_umich,Y,,,2025-08-11T02:18:30,2025-10-28T16:30:05.523,2025-08-11T02:18:24
-151.4353412,59.703719,0.211919643,,357.4204102,2,iPhone 14 Pro,4.74865153,3.105107459,59.703719,-151.4353412,403.233247,,,,,,,,,,,,6,,{B73AA749-E86F-4BEB-B9C6-97D9CCE3DF04},,yutingpu_umich,Y,,,2025-08-11T02:18:46,2025-10-28T16:30:05.523,2025-08-11T02:18:40
-151.435346,59.70371685,0.530553117,,43.69846725,2,iPhone 14 Pro,4.74865153,3.413913577,59.70371685,-151.435346,403.9043192,,,,,,,,,,,,6,,{CB2D0AC2-68B1-4EF8-B2C6-3B9A19C332BA},,yutingpu_umich,Y,,,2025-08-11T02:19:43,2025-10-28T16:30:05.523,2025-08-11T02:18:50
-151.4353436,59.70372858,,,,1,,,,,,,,,,,,,,,,,,6,89,{8C9B941A-A57D-4F87-9294-4783810B0964},,yutingpu_umich,Y,,,2025-08-11T02:20:34,2025-10-28T16:30:05.523,
-151.4352058,59.70368332,0,,131.1317139,2,iPhone 14 Pro,4.74865153,4.073335764,59.70368332,-151.4352058,400.8631702,,,,,,,,,,,,6,110,{94EFCC25-8090-4894-9F01-8ACE9AD07874},,yutingpu_umich,Y,,,2025-08-11T02:21:41,2025-10-28T16:30:05.523,2025-08-11T02:21:33
-151.4352693,59.7037194,0.035776298,,5.502944946,2,iPhone 14 Pro,4.487518004,3.998370111,59.7037194,-151.4352693,402.3436212,,,,,,,,,,,,6,256,{C01BC266-3B4B-4270-B56F-E4BE2859E3A0},,yutingpu_umich,Y,core 6.5,,2025-08-11T02:23:02,2025-10-28T16:30:05.523,2025-08-11T02:22:10
-151.4353007,59.70374343,0.653269655,7.38E-16,344.9846802,2,iPhone 14 Pro,4.74865153,5.593047115,59.70374343,-151.4353007,402.4258797,,,,,,,,,,,,6,,{15970ED3-787A-4726-A5E0-FBA4D849EE46},,yutingpu_umich,Y,,,2025-08-11T02:23:20,2025-10-28T16:30:05.523,2025-08-11T02:23:17
-151.435285,59.70371244,0.251607863,,173.6191711,2,iPhone 14 Pro,4.74865153,3.0404026,59.70371244,-151.435285,402.4158591,,,,,,,,,,,,6,257,{7217703D-1F04-47DC-AA98-C9615B7B5AB5},,yutingpu_umich,Y,,,2025-08-11T02:24:32,2025-10-28T16:30:05.523,2025-08-11T02:23:48
-151.4353264,59.70374115,0.144818513,,26.92990875,2,iPhone 14 Pro,4.74865153,6.152796765,59.70374115,-151.4353264,404.8665621,,,,,,,,,,,,6,,{6161A398-90DA-4E4A-A7F1-764662BD2A78},,yutingpu_umich,Y,,,2025-08-11T02:25:21,2025-10-28T16:30:05.523,2025-08-11T02:24:54
-151.4353361,59.70374578,0,,17.54899979,2,iPhone 14 Pro,4.74865153,3.533026414,59.70374578,-151.4353361,401.3905463,,,,,,,,,,,,6,183,{B7550D06-7E4E-4037-9292-94AD25B4A5BB},,yutingpu_umich,Y,,,2025-08-11T02:26:24,2025-10-28T16:30:05.523,2025-08-11T02:25:53
-151.4352976,59.70374764,0,,114.6633987,2,iPhone 14 Pro,4.74865153,3.831549197,59.70374764,-151.4352976,403.2630829,,,,,,,,,,,,6,,{FD70D2F2-2D79-4F2A-A43B-4A23B6A81767},,yutingpu_umich,Y,,,2025-08-11T02:26:52,2025-10-28T16:30:05.523,2025-08-11T02:26:45
-151.4353363,59.70377265,0.045914357,,81.19574738,2,iPhone 14 Pro,4.291070695,4.031624744,59.70377265,-151.4353363,401.5289844,,,,,,,,,,,,6,,{80D29D01-48F0-4D2F-BC66-BB3CCFC32EE6},,yutingpu_umich,Y,,,2025-08-11T02:27:12,2025-10-28T16:30:05.523,2025-08-11T02:27:04
-151.4353539,59.70373451,,,,1,,,,,,,,,,,,,,,,,,6,341,{AF11DBBC-8466-4572-A6B9-0A8925C10273},,yutingpu_umich,Y,,,2025-08-11T02:29:42,2025-10-28T16:30:05.523,
-151.4358663,59.70363658,,,,1,,,,,,,,,,,,,,,,,,6,,{1F28241F-0111-47DE-8AB6-86439FB41BE2},,yutingpu_umich,N,,,2025-08-11T02:15:52,2025-10-28T16:30:05.523,
-151.4358663,59.70363658,,,,1,,,,,,,,,,,,,,,,,,6,,{FD4FDE86-38DD-47D3-8D00-9D40077DB5D0},,yutingpu_umich,N,,,2025-08-11T02:16:11.000,2025-10-28T16:30:05.523,
-151.4358663,59.70363658,,,,1,,,,,,,,,,,,,,,,,,6,,{C2CD16EE-48CD-4E2B-9BE4-4C09A29568AA},,yutingpu_umich,N,,,2025-08-11T02:16:28,2025-10-28T16:30:05.523,
-151.4358663,59.70363658,,,,1,,,,,,,,,,,,,,,,,,6,,{D7AD03B1-5452-4552-B607-111940431FDC},,yutingpu_umich,N,,,2025-08-11T02:16:44,2025-10-28T16:30:05.523,
-151.4359542,59.70359914,,,,1,,,,,,,,,,,,,,,,,,6,,{C5F41DD2-542D-43BF-AD81-99C378E782C1},,yutingpu_umich,N,,,2025-08-11T02:17:32,2025-10-28T16:30:05.523,
-151.4353086,59.70376156,0,,50.02629471,2,iPhone 13 Pro,3.481070154,6,59.70376156,-151.4353086,408.8904686,,,,,,,,,,,,6,172,{A22A57F9-BBA5-4EAA-A369-90F6F183D9F4},,yutingpu_umich,Y,,,2025-08-11T02:19:45,2025-10-28T16:30:05.523,2025-08-11T02:19:11
-151.4353246,59.7037717,0.933610056,,279.108429,2,iPhone 13 Pro,4.74865153,4.331778257,59.7037717,-151.4353246,402.8057784,,,,,,,,,,,,6,,{E2C2C7F4-8482-40D6-9D81-39A83324D070},,yutingpu_umich,N,,,2025-08-11T02:20:22,2025-10-28T16:30:05.523,2025-08-11T02:20:11
-151.4353059,59.70376855,0.920044972,,279.1288757,2,iPhone 13 Pro,4.74865153,4.809226267,59.70376855,-151.4353059,403.1470099,,,,,,,,,,,,6,,{05D896D1-60E1-438A-99C6-E15362C0FA78},,yutingpu_umich,N,,,2025-08-11T02:20:45,2025-10-28T16:30:05.523,2025-08-11T02:20:35
-151.4353327,59.70379522,0,,286.8925476,2,iPhone 13 Pro,5.304446103,3.787572868,59.70379522,-151.4353327,401.5870085,,,,,,,,,,,,6,,{B3D6DBF1-CC94-436B-8C11-12C6B3C41D60},,yutingpu_umich,N,,,2025-08-11T02:21:07.000,2025-10-28T16:30:05.523,2025-08-11T02:20:51
-151.4352288,59.70377409,0.355370114,,166.8465424,2,iPhone 13 Pro,4.74865153,4.168238315,59.70377409,-151.4352288,402.5084268,,,,,,,,,,,,6,180,{011F7DF7-2D8B-4E41-9E5E-41EDC5E2AC9A},,yutingpu_umich,Y,,,2025-08-11T02:22:04,2025-10-28T16:30:05.523,2025-08-11T02:21:31.000
-151.4352292,59.7037802,0.419766366,,159.6732025,2,iPhone 13 Pro,4.74865153,3,59.7037802,-151.4352292,402.9607642,,,,,,,,,,,,6,223,{D5F3EBE5-8210-4B1F-893E-212B9EC65FB8},,yutingpu_umich,Y,,,2025-08-11T02:23:02,2025-10-28T16:30:05.523,2025-08-11T02:22:30
-151.4353053,59.70377809,0,,30.18311691,2,iPhone 13 Pro,4.74865153,3,59.70377809,-151.4353053,401.9036413,,,,,,,,,,,,6,,{12AF966C-3FF9-45EE-9923-E6A02CC1C527},,yutingpu_umich,N,,,2025-08-11T02:23:59.000,2025-10-28T16:30:05.523,2025-08-11T02:23:49
-151.4352555,59.70376341,0,,52.83479309,2,iPhone 13 Pro,4.74865153,3.267568423,59.70376341,-151.4352555,401.6154159,,,,,,,,,,,,6,95,{769E4903-E092-4424-AA1C-3D52CE7A9B62},,yutingpu_umich,Y,,,2025-08-11T02:24:46,2025-10-28T16:30:05.523,2025-08-11T02:24:14
-151.4352921,59.70377546,0,,107.5015564,2,iPhone 13 Pro,4.74865153,3.482862738,59.70377546,-151.4352921,402.5385963,,,,,,,,,,,,6,,{18040E91-CCAC-4B35-A534-1434D1BB2D4C},,yutingpu_umich,N,,,2025-08-11T02:25:04,2025-10-28T16:30:05.523,2025-08-11T02:24:56
-151.4352107,59.70376769,0,,179.7709503,2,iPhone 13 Pro,4.74865153,3.277910436,59.70376769,-151.4352107,398.8500937,,,,,,,,,,,,6,131,{9E126F33-7F4D-47FF-879C-ADAB2498D902},,yutingpu_umich,Y,,,2025-08-11T02:26:01,2025-10-28T16:30:05.523,2025-08-11T02:25:25.000
-151.4352667,59.70376451,0,,159.8452606,2,iPhone 13 Pro,4.74865153,3.062463806,59.70376451,-151.4352667,399.568586,,,,,,,,,,,,6,,{1D846002-73A0-4A66-A8EF-EDBC46BDBBB2},,yutingpu_umich,N,,,2025-08-11T02:26:19.000,2025-10-28T16:30:05.523,2025-08-11T02:26:09
-151.4352974,59.703753,0,,232.4139099,2,iPhone 13 Pro,4.74865153,3.134737414,59.703753,-151.4352974,401.2577691,,,,,,,,,,,,6,,{5E636000-3A15-4F10-99EC-6EA894C0B3FB},,yutingpu_umich,N,,,2025-08-11T02:26:54,2025-10-28T16:30:05.523,2025-08-11T02:26:38
-151.4353097,59.70375396,0,,263.8859253,2,iPhone 13 Pro,4.74865153,3,59.70375396,-151.4353097,402.2098757,,,,,,,,,,,,6,95,{D3B9CDCF-51C2-4293-8AC1-DA43BCD93BF9},,yutingpu_umich,Y,,,2025-08-11T02:27:25,2025-10-28T16:30:05.523,2025-08-11T02:27:04
-151.4352561,59.70381209,0,,220.326416,2,iPhone 13 Pro,3.948088248,7.82557855,59.70381209,-151.4352561,404.6152612,,,,,,,,,,,,6,,{DC0D6210-DFD9-417D-B204-77208A4E76F3},,yutingpu_umich,N,,,2025-08-11T02:28:54,2025-10-28T16:30:05.523,2025-08-11T02:28:46
-151.4352407,59.70377238,0,94.21875,38.30937958,2,iPhone 13 Pro,3.525244839,6,59.70377238,-151.4352407,402.6844749,,,,,,,,,,,,6,,{CC317F31-E8D5-4B4E-8E11-2F3C8251AB48},,yutingpu_umich,N,,,2025-08-11T02:30:02.000,2025-10-28T16:30:05.523,2025-08-11T02:29:51
-151.4352604,59.70377536,0.540000021,,116.2156372,2,iPhone 13 Pro,4.437344933,8.058728876,59.70377536,-151.4352604,398.7506982,,,,,,,,,,,,6,,{5C09EC0D-E62B-42FE-9C3D-C0CCBCEF40B5},,yutingpu_umich,N,,,2025-08-11T02:30:18,2025-10-28T16:30:05.523,2025-08-11T02:30:08
-151.4352485,59.7038076,0,,145.2524261,2,iPhone 13 Pro,4.508988265,3.91932428,59.7038076,-151.4352485,401.8684023,,,,,,,,,,,,6,89,{3EC55BA7-3385-4E92-A405-E2EEEC30D9CA},,yutingpu_umich,Y,,,2025-08-11T02:30:49,2025-10-28T16:30:05.523,2025-08-11T02:30:24
-151.4353003,59.70377054,0,273.8741933,82.59633636,2,iPhone 14 Pro,4.74865153,9.852736113,59.70377054,-151.4353003,401.6880771,,,,,,,,,,,,6,198,{5DE870FE-BB3C-4F8A-BC0B-C2149DEB1ED7},,yutingpu_umich,Y,,,2025-08-11T02:30:27,2025-10-28T16:30:05.523,2025-08-11T02:29:52
-151.4353432,59.70377131,0,,61.07514954,2,iPhone 14 Pro,4.74865153,4.112256128,59.70377131,-151.4353432,401.4972255,,,,,,,,,,,,6,119,{11866B42-5C85-4D66-80F5-2127684A7581},,yutingpu_umich,Y,,,2025-08-11T02:31:07,2025-10-28T16:30:05.523,2025-08-11T02:30:38
-151.4352819,59.70375887,0,,115.3774948,2,iPhone 14 Pro,4.74865153,4.131725488,59.70375887,-151.4352819,400.5622876,,,,,,,,,,,,6,,{9260A4A7-B472-4CEF-AC51-1CC3B67D91DC},,yutingpu_umich,Y,,,2025-08-11T02:32:02,2025-10-28T16:30:05.523,2025-08-11T02:31:26
-151.435325,59.70379456,0.072651634,,88.3584137,2,iPhone 14 Pro,2.520509466,3,59.70379456,-151.435325,406.9575401,,,,,,,,,,,,6,110,{66E86762-A388-4D5A-875A-F1F2884B0CB9},,yutingpu_umich,Y,,,2025-08-11T02:32:29,2025-10-28T16:30:05.523,2025-08-11T02:32:11
-151.4352986,59.70374787,0.239412458,,82.48264313,2,iPhone 14 Pro,4.74865153,3,59.70374787,-151.4352986,402.0200177,,,,,,,,,,,,6,,{AA78E4C2-C6FD-455D-A341-CB84A845E622},,yutingpu_umich,Y,,,2025-08-11T02:32:55,2025-10-28T16:30:05.523,2025-08-11T02:32:48
-151.435254,59.70376463,0,,81.21582031,2,iPhone 14 Pro,4.74865153,3.353175693,59.70376463,-151.435254,402.5090028,,,,,,,,,,,,6,,{B1BC9FAC-DDB1-4569-8FA2-8DE7728E2F32},,yutingpu_umich,Y,,,2025-08-11T02:33:43,2025-10-28T16:30:05.523,2025-08-11T02:33:14
-151.4352951,59.7037335,0,,91.42517853,2,iPhone 14 Pro,4.74865153,3.472811883,59.7037335,-151.4352951,400.2184452,,,,,,,,,,,,6,,{5EFDED12-F18F-46BC-BA29-55EC6DC04A22},,yutingpu_umich,Y,,,2025-08-11T02:34:28,2025-10-28T16:30:05.523,2025-08-11T02:34:15.000
-151.4352955,59.70372861,0.281899872,,37.86477661,2,iPhone 14 Pro,4.74865153,5.291260854,59.70372861,-151.4352955,399.8943358,,,,,,,,,,,,6,,{62A59AC7-87B3-4443-BAC8-D25C53F682C4},,yutingpu_umich,Y,,,2025-08-11T02:35:21,2025-10-28T16:30:05.523,2025-08-11T02:35:15
-151.4352636,59.70374591,0,,149.9465485,2,iPhone 14 Pro,4.74865153,4.821419935,59.70374591,-151.4352636,400.5868924,,,,,,,,,,,,6,,{44B0576E-B9AD-4DE9-B927-40B6A53E258C},,yutingpu_umich,Y,,,2025-08-11T02:36:33,2025-10-28T16:30:05.523,2025-08-11T02:36:25
-151.4352815,59.70373842,0,,137.6138,2,iPhone 14 Pro,4.74865153,3.444080957,59.70373842,-151.4352815,399.8511221,,,,,,,,,,,,6,,{91446FAD-1C7B-4917-A933-04DA12A71F71},,yutingpu_umich,Y,,,2025-08-11T02:36:45,2025-10-28T16:30:05.523,2025-08-11T02:36:39
-151.435238,59.70376242,0.421823701,,129.2991638,2,iPhone 13 Pro,7.045405721,3.993219899,59.70376242,-151.435238,400.4951544,,,,,,,,,,,,6,,{52A572D2-6667-4DD5-A657-8375C2317D1E},,yutingpu_umich,N,,,2025-08-11T02:31:48,2025-10-28T16:30:05.523,2025-08-11T02:31:44
-151.4352273,59.70377719,0.510505581,,111.2787933,2,iPhone 13 Pro,9.055149596,4.046331204,59.70377719,-151.4352273,399.9210856,,,,,,,,,,,,6,,{1C53F017-EF28-475D-B0D2-959A932FA8A5},,yutingpu_umich,N,,,2025-08-11T02:32:04,2025-10-28T16:30:05.523,2025-08-11T02:31:55.000
-151.4352235,59.70380156,0.630670267,,99.16316223,2,iPhone 13 Pro,4.820645273,3.673813442,59.70380156,-151.4352235,401.4735007,,,,,,,,,,,,6,106,{208AF115-9F9A-4D49-A47B-E13203266F40},,yutingpu_umich,Y,,,2025-08-11T02:32:56,2025-10-28T16:30:05.523,2025-08-11T02:32:26
-151.43523,59.70378261,0,,146.8220673,2,iPhone 13 Pro,4.74865153,3,59.70378261,-151.43523,400.2392105,,,,,,,,,,,,6,101,{94F77ACF-DC4A-4B70-B2C4-D5251CC7EE36},,yutingpu_umich,Y,,,2025-08-11T02:33:23,2025-10-28T16:30:05.523,2025-08-11T02:33:08
-151.4352691,59.70376845,0,,245.4007568,2,iPhone 13 Pro,4.347079718,5.372485918,59.70376844,-151.4352691,400.0850488,,,,,,,,,,,,6,270,{1ECBFE8E-715B-4966-9B6B-60B89CE96238},,yutingpu_umich,Y,,,2025-08-11T02:35:00,2025-10-28T16:30:05.523,2025-08-11T02:34:40
-151.4351597,59.70376781,0.322330004,,193.5556946,2,iPhone 13 Pro,4.74865153,3,59.70376781,-151.4351597,398.7493297,,,,,,,,,,,,6,291,{043302C4-3BFE-4CCE-9C52-1BC59923ED82},,yutingpu_umich,Y,,,2025-08-11T02:35:27,2025-10-28T16:30:05.523,2025-08-11T02:35:14.000
-151.4351628,59.703787,0.776256634,,166.6066132,2,iPhone 13 Pro,4.74865153,3,59.703787,-151.4351628,398.0633237,,,,,,,,,,,,6,,{DEC6FFEF-4741-4EC2-B686-ECAFEC63132F},,yutingpu_umich,N,,,2025-08-11T02:35:59,2025-10-28T16:30:05.523,2025-08-11T02:35:45
-151.4352095,59.70373359,0,,185.3125763,2,iPhone 13 Pro,4.491771665,6,59.70373359,-151.4352095,399.9637108,,,,,,,,,,,,6,,{FCD5A38A-5C47-480F-9B99-1B7353C4763A},,yutingpu_umich,N,,,2025-08-11T02:37:48,2025-10-28T16:30:05.523,2025-08-11T02:37:37
-151.4352683,59.70377844,,,,1,,,,,,,,,,,,,,,,,,6,335,{E7E7C98B-87E6-4587-BB0F-803A8594FB7A},,yutingpu_umich,Y,core 6.2,,2025-08-11T02:55:20,2025-10-28T16:30:05.523,
